tracking_id,order_ref,carrier,last_scan,last_scan_at,scan_location
KW-TRK-0001129,KW-O-001129,Ecom Express,delivery_attempted,2026-07-23T07:29,New Susan
KW-TRK-0001130,KW-O-001130,IndiaPost,returned_to_origin,2026-07-13T00:47,West Richardview
KW-TRK-0001131,KW-O-001131,XpressBees,in_transit,2026-06-06T02:21,Lake Erinmouth
KW-TRK-0001132,KW-O-001132,Bluedart,returned_to_origin,2026-06-18T19:44,New Kathleen
KW-TRK-0001133,KW-O-001133,Delhivery,out_for_delivery,2026-06-11T01:29,Thompsonmouth
KW-TRK-0001134,KW-O-001134,Ecom Express,out_for_delivery,2026-07-01T13:08,Jacksonshire
KW-TRK-0001135,KW-O-001135,Bluedart,delivered,2026-06-14T07:13,South Sophia
KW-TRK-0001136,KW-O-001136,Ecom Express,exception,2026-07-16T15:57,Port Heather
KW-TRK-0001137,KW-O-001137,Ecom Express,returned_to_origin,2026-06-28T06:54,Alyssastad
KW-TRK-0001138,KW-O-001138,Delhivery,delivery_attempted,2026-07-13T11:01,East Michellehaven
KW-TRK-0001139,KW-O-001139,XpressBees,delivery_attempted,2026-06-11T10:09,New Jenniferstad
KW-TRK-0001140,KW-O-001140,Delhivery,delivery_attempted,2026-07-15T23:23,Anthonyfort
KW-TRK-0001141,KW-O-001141,XpressBees,exception,2026-06-21T12:51,Stephanieside
KW-TRK-0001142,KW-O-001142,Delhivery,out_for_delivery,2026-06-25T13:57,Alexismouth
KW-TRK-0001143,KW-O-001143,Ecom Express,delivery_attempted,2026-08-01T03:20,Mejiaport
KW-TRK-0001144,KW-O-001144,Ecom Express,out_for_delivery,2026-06-04T07:25,Jeffreyborough
KW-TRK-0001145,KW-O-001145,Bluedart,returned_to_origin,2026-06-28T08:54,Courtneyville
KW-TRK-0001146,KW-O-001146,Ecom Express,delivered,2026-07-15T20:19,Port Danielfort
KW-TRK-0001147,KW-O-001147,IndiaPost,delivery_attempted,2026-06-10T12:40,Martinborough
KW-TRK-0001148,KW-O-001148,IndiaPost,exception,2026-06-19T09:21,Brandiview
KW-TRK-0001149,KW-O-001149,XpressBees,exception,2026-07-07T17:10,North Maryborough
KW-TRK-0001150,KW-O-001150,Bluedart,exception,2026-07-12T14:39,Parkermouth
KW-TRK-0001151,KW-O-001151,Ecom Express,in_transit,2026-06-03T17:21,Shawnmouth
KW-TRK-0001152,KW-O-001152,Delhivery,in_transit,2026-07-24T06:47,Jamesborough
KW-TRK-0001153,KW-O-001153,Ecom Express,in_transit,2026-07-19T15:24,West Christine
KW-TRK-0001154,KW-O-001154,Delhivery,exception,2026-06-19T21:49,Port Robert
KW-TRK-0001155,KW-O-001155,IndiaPost,delivered,2026-06-16T00:30,East Laurenmouth
KW-TRK-0001156,KW-O-001156,Delhivery,delivered,2026-07-13T22:22,Brandonview
KW-TRK-0001157,KW-O-001157,Ecom Express,exception,2026-07-07T12:31,Lake Michelle
KW-TRK-0001158,KW-O-001158,Ecom Express,delivery_attempted,2026-06-08T13:04,West Stephanieland
KW-TRK-0001159,KW-O-001159,Delhivery,exception,2026-06-08T08:26,Port Michaelmouth
KW-TRK-0001160,KW-O-001160,Delhivery,returned_to_origin,2026-06-29T14:29,Gilbertville
KW-TRK-0001161,KW-O-001161,IndiaPost,delivery_attempted,2026-06-19T05:20,Hoffmanberg
KW-TRK-0001162,KW-O-001162,IndiaPost,delivered,2026-07-01T18:22,Smithstad
KW-TRK-0001163,KW-O-001163,Bluedart,in_transit,2026-07-30T19:44,East Megan
KW-TRK-0001164,KW-O-001164,XpressBees,returned_to_origin,2026-06-19T03:51,Richardberg
KW-TRK-0001165,KW-O-001165,XpressBees,returned_to_origin,2026-06-13T11:51,Angelachester
KW-TRK-0001166,KW-O-001166,Ecom Express,exception,2026-06-22T18:42,Brownmouth
KW-TRK-0001167,KW-O-001167,Ecom Express,out_for_delivery,2026-07-05T08:26,Sparksmouth
KW-TRK-0001168,KW-O-001168,Ecom Express,out_for_delivery,2026-07-05T15:54,Ramirezburgh
KW-TRK-0001169,KW-O-001169,IndiaPost,out_for_delivery,2026-07-24T02:51,South Janice
KW-TRK-0001170,KW-O-001170,IndiaPost,exception,2026-06-02T14:26,Tonyaview
KW-TRK-0001171,KW-O-001171,IndiaPost,exception,2026-07-22T00:08,Jessicachester
KW-TRK-0001172,KW-O-001172,Bluedart,out_for_delivery,2026-07-21T13:53,Lauramouth
KW-TRK-0001173,KW-O-001173,Ecom Express,exception,2026-07-16T12:20,Gregoryberg
KW-TRK-0001174,KW-O-001174,Ecom Express,in_transit,2026-06-26T03:34,Susanville
KW-TRK-0001175,KW-O-001175,Ecom Express,in_transit,2026-07-17T08:19,Port Heathermouth
KW-TRK-0001176,KW-O-001176,Ecom Express,returned_to_origin,2026-06-10T22:32,East Sarahtown
KW-TRK-0001177,KW-O-001177,XpressBees,exception,2026-07-03T04:20,North Ericport
KW-TRK-0001178,KW-O-001178,Bluedart,delivered,2026-07-24T09:12,Danielleshire
KW-TRK-0001179,KW-O-001179,Delhivery,exception,2026-06-27T15:51,North Susan
KW-TRK-0001180,KW-O-001180,Bluedart,delivered,2026-07-02T23:37,Lake Natalie
KW-TRK-0001181,KW-O-001181,Ecom Express,delivery_attempted,2026-07-06T11:38,Port Markmouth
KW-TRK-0001182,KW-O-001182,Bluedart,out_for_delivery,2026-06-08T03:32,East Adammouth
KW-TRK-0001183,KW-O-001183,IndiaPost,returned_to_origin,2026-06-04T14:47,Johnsonborough
KW-TRK-0001184,KW-O-001184,IndiaPost,in_transit,2026-06-11T16:01,Petersburgh
KW-TRK-0001185,KW-O-001185,XpressBees,exception,2026-07-06T05:42,West Kevinhaven
KW-TRK-0001186,KW-O-001186,XpressBees,delivery_attempted,2026-06-23T14:11,Cruzfort
KW-TRK-0001187,KW-O-001187,IndiaPost,out_for_delivery,2026-07-04T05:45,South Sylvia
KW-TRK-0001188,KW-O-001188,Delhivery,in_transit,2026-06-24T21:40,South Shane
KW-TRK-0001189,KW-O-001189,Bluedart,delivered,2026-07-24T07:58,Ballport
KW-TRK-0001190,KW-O-001190,Ecom Express,delivery_attempted,2026-07-02T09:53,Hernandeztown
KW-TRK-0001191,KW-O-001191,Delhivery,returned_to_origin,2026-06-26T16:08,West Meghan
KW-TRK-0001192,KW-O-001192,Ecom Express,out_for_delivery,2026-07-25T11:43,West Keith
KW-TRK-0001193,KW-O-001193,Bluedart,exception,2026-07-03T11:37,New Jefferyburgh
KW-TRK-0001194,KW-O-001194,Ecom Express,exception,2026-06-04T00:17,Lake Dennisland
KW-TRK-0001195,KW-O-001195,Bluedart,returned_to_origin,2026-06-18T09:15,East Catherine
KW-TRK-0001196,KW-O-001196,Delhivery,in_transit,2026-07-28T04:49,Lake Kevinland
KW-TRK-0001197,KW-O-001197,Ecom Express,in_transit,2026-07-18T05:14,South Joannaland
KW-TRK-0001198,KW-O-001198,XpressBees,delivery_attempted,2026-06-25T23:04,South Jose
KW-TRK-0001199,KW-O-001199,Bluedart,delivered,2026-06-20T17:17,East Jennifer
KW-TRK-0001200,KW-O-001200,XpressBees,in_transit,2026-06-06T01:25,Cooperside
KW-TRK-0001201,KW-O-001201,Delhivery,delivered,2026-06-22T16:23,Port Thomas
KW-TRK-0001202,KW-O-001202,Delhivery,exception,2026-06-17T19:37,Lake Stephenburgh
KW-TRK-0001203,KW-O-001203,IndiaPost,out_for_delivery,2026-06-04T19:30,Timothymouth
KW-TRK-0001204,KW-O-001204,Ecom Express,exception,2026-07-07T17:53,Juliestad
KW-TRK-0001205,KW-O-001205,Ecom Express,exception,2026-07-05T23:41,Timothyfurt
KW-TRK-0001206,KW-O-001206,IndiaPost,out_for_delivery,2026-07-21T09:42,Port Ashley
KW-TRK-0001207,KW-O-001207,Ecom Express,returned_to_origin,2026-07-20T17:01,West Douglasland
KW-TRK-0001208,KW-O-001208,Ecom Express,delivery_attempted,2026-07-05T21:08,Reyesside
KW-TRK-0001209,KW-O-001209,IndiaPost,returned_to_origin,2026-06-23T16:47,Lake Curtis
KW-TRK-0001210,KW-O-001210,Delhivery,returned_to_origin,2026-06-25T23:06,New Mistymouth
KW-TRK-0001211,KW-O-001211,XpressBees,returned_to_origin,2026-06-30T11:05,Lake Taylorland
KW-TRK-0001212,KW-O-001212,Delhivery,in_transit,2026-06-05T05:42,Mcdanielborough
KW-TRK-0001213,KW-O-001213,XpressBees,exception,2026-07-06T11:07,Cobbborough
KW-TRK-0001214,KW-O-001214,Bluedart,returned_to_origin,2026-07-21T08:45,Port Sara
KW-TRK-0001215,KW-O-001215,XpressBees,delivered,2026-07-15T13:44,Hunterberg
KW-TRK-0001216,KW-O-001216,XpressBees,delivery_attempted,2026-07-23T21:44,Lake Robert
KW-TRK-0001217,KW-O-001217,Delhivery,returned_to_origin,2026-06-03T20:14,North Jessica
KW-TRK-0001218,KW-O-001218,XpressBees,delivered,2026-07-19T04:49,Dianeshire
KW-TRK-0001219,KW-O-001219,Delhivery,exception,2026-07-21T20:46,Lake Kevinside
KW-TRK-0001220,KW-O-001220,Delhivery,returned_to_origin,2026-07-15T15:33,East Peggy
KW-TRK-0001221,KW-O-001221,XpressBees,out_for_delivery,2026-06-03T13:14,Denisebury
KW-TRK-0001222,KW-O-001222,Bluedart,returned_to_origin,2026-07-30T20:57,West Angela
KW-TRK-0001223,KW-O-001223,XpressBees,delivery_attempted,2026-07-07T11:02,Josephville
KW-TRK-0001224,KW-O-001224,XpressBees,exception,2026-07-23T02:48,Hardymouth
KW-TRK-0001225,KW-O-001225,Ecom Express,delivery_attempted,2026-06-04T02:18,Robinsonfurt
KW-TRK-0001226,KW-O-001226,IndiaPost,delivered,2026-07-05T12:41,Johntown
KW-TRK-0001227,KW-O-001227,IndiaPost,out_for_delivery,2026-07-03T09:12,Joseview
KW-TRK-0001228,KW-O-001228,IndiaPost,exception,2026-07-17T18:57,Carrville
KW-TRK-0001229,KW-O-001229,Bluedart,out_for_delivery,2026-06-17T13:46,South Cassandra
KW-TRK-0001230,KW-O-001230,IndiaPost,in_transit,2026-07-24T05:59,Smithshire
KW-TRK-0001231,KW-O-001231,XpressBees,delivery_attempted,2026-07-07T00:07,South Chad
KW-TRK-0001232,KW-O-001232,XpressBees,delivery_attempted,2026-07-04T05:46,West Johnmouth
KW-TRK-0001233,KW-O-001233,Bluedart,returned_to_origin,2026-07-25T23:38,Higginsborough
KW-TRK-0001234,KW-O-001234,Bluedart,exception,2026-06-15T04:56,Zimmermanmouth
KW-TRK-0001235,KW-O-001235,Bluedart,delivery_attempted,2026-07-05T12:31,New Stephanie
KW-TRK-0001236,KW-O-001236,Delhivery,in_transit,2026-06-26T20:23,East Edward
KW-TRK-0001237,KW-O-001237,IndiaPost,returned_to_origin,2026-06-06T22:30,East Laurafurt
KW-TRK-0001238,KW-O-001238,IndiaPost,delivered,2026-06-22T14:02,New Jacobton
KW-TRK-0001239,KW-O-001239,XpressBees,in_transit,2026-07-11T02:30,West Kathleenfort
KW-TRK-0001240,KW-O-001240,Ecom Express,returned_to_origin,2026-06-26T18:47,Stonehaven
KW-TRK-0001241,KW-O-001241,IndiaPost,delivery_attempted,2026-06-20T20:03,Baileyborough
KW-TRK-0001242,KW-O-001242,XpressBees,out_for_delivery,2026-06-06T09:32,Elizabethstad
KW-TRK-0001243,KW-O-001243,Delhivery,delivered,2026-06-27T04:07,East Dana
KW-TRK-0001244,KW-O-001244,Ecom Express,in_transit,2026-07-18T18:02,Glasston
KW-TRK-0001245,KW-O-001245,Delhivery,exception,2026-06-12T04:54,North Joshua
KW-TRK-0001246,KW-O-001246,XpressBees,delivery_attempted,2026-06-10T05:03,Joelfurt
KW-TRK-0001247,KW-O-001247,XpressBees,exception,2026-06-02T09:58,Port Ashleyshire
KW-TRK-0001248,KW-O-001248,Bluedart,in_transit,2026-06-19T22:28,Danielland
KW-TRK-0001249,KW-O-001249,Bluedart,out_for_delivery,2026-07-10T23:23,Maryburgh
KW-TRK-0001250,KW-O-001250,IndiaPost,out_for_delivery,2026-07-31T15:23,Port Jessica
KW-TRK-0001251,KW-O-001251,Bluedart,exception,2026-07-10T16:54,North Kimberlyshire
KW-TRK-0001252,KW-O-001252,XpressBees,exception,2026-06-26T21:46,Port Sara
KW-TRK-0001253,KW-O-001253,Delhivery,delivery_attempted,2026-06-10T09:21,Elizabethland
KW-TRK-0001254,KW-O-001254,IndiaPost,delivery_attempted,2026-07-13T04:21,Jamesview
KW-TRK-0001255,KW-O-001255,Ecom Express,delivery_attempted,2026-06-08T19:26,North Cheryl
KW-TRK-0001256,KW-O-001256,Bluedart,delivery_attempted,2026-07-28T00:30,North Barbara
KW-TRK-0001257,KW-O-001257,Delhivery,delivered,2026-06-20T03:18,Millershire
KW-TRK-0001258,KW-O-001258,IndiaPost,delivered,2026-07-13T04:22,Davisville
KW-TRK-0001259,KW-O-001259,Ecom Express,out_for_delivery,2026-06-04T19:06,South Brandon
KW-TRK-0001260,KW-O-001260,XpressBees,out_for_delivery,2026-06-12T16:55,Lake Edward
KW-TRK-0001261,KW-O-001261,Delhivery,in_transit,2026-06-02T21:02,East David
KW-TRK-0001262,KW-O-001262,Bluedart,exception,2026-07-09T21:02,Ortizberg
KW-TRK-0001263,KW-O-001263,Bluedart,exception,2026-07-23T08:05,North Catherineland
KW-TRK-0001264,KW-O-001264,Delhivery,out_for_delivery,2026-06-11T04:03,North Patrickville
KW-TRK-0001265,KW-O-001265,Ecom Express,out_for_delivery,2026-07-27T14:15,East Bobby
KW-TRK-0001266,KW-O-001266,Bluedart,in_transit,2026-07-20T04:07,South Derekmouth
KW-TRK-0001267,KW-O-001267,Ecom Express,in_transit,2026-07-09T13:53,Randolphborough
KW-TRK-0001268,KW-O-001268,IndiaPost,exception,2026-06-28T09:00,North Kelly
KW-TRK-0001269,KW-O-001269,Delhivery,in_transit,2026-07-25T18:13,South Omar
KW-TRK-0001270,KW-O-001270,IndiaPost,in_transit,2026-07-01T04:30,New Alexander
KW-TRK-0001271,KW-O-001271,Delhivery,returned_to_origin,2026-06-25T04:55,South Debra
KW-TRK-0001272,KW-O-001272,Bluedart,delivery_attempted,2026-07-20T00:29,Kimberlyville
KW-TRK-0001273,KW-O-001273,Delhivery,out_for_delivery,2026-06-15T01:33,Port Kristen
KW-TRK-0001274,KW-O-001274,Ecom Express,delivery_attempted,2026-06-26T20:30,North Christopher
KW-TRK-0001275,KW-O-001275,Ecom Express,delivery_attempted,2026-06-13T14:33,Port Angelafurt
KW-TRK-0001276,KW-O-001276,Bluedart,delivery_attempted,2026-06-07T01:25,West Michelle
KW-TRK-0001277,KW-O-001277,IndiaPost,in_transit,2026-07-14T03:06,Tinaberg
KW-TRK-0001278,KW-O-001278,IndiaPost,exception,2026-06-25T09:00,Nicholastown
KW-TRK-0001279,KW-O-001279,IndiaPost,delivery_attempted,2026-07-23T16:10,Lake Melanie
KW-TRK-0001280,KW-O-001280,XpressBees,returned_to_origin,2026-06-18T08:21,Jenniferland
KW-TRK-0001281,KW-O-001281,Bluedart,delivered,2026-06-14T05:51,Port Sarahshire
KW-TRK-0001282,KW-O-001282,XpressBees,in_transit,2026-06-06T04:42,Davidshire
KW-TRK-0001283,KW-O-001283,Bluedart,delivery_attempted,2026-06-18T00:01,Colonville
KW-TRK-0001284,KW-O-001284,XpressBees,in_transit,2026-07-21T06:53,South David
KW-TRK-0001285,KW-O-001285,Ecom Express,delivery_attempted,2026-07-24T03:07,Jamesstad
KW-TRK-0001286,KW-O-001286,Bluedart,exception,2026-06-12T13:02,Amberfurt
KW-TRK-0001287,KW-O-001287,Bluedart,delivery_attempted,2026-06-08T07:01,Kathrynberg
KW-TRK-0001288,KW-O-001288,Ecom Express,delivery_attempted,2026-06-28T17:27,Port Anthony
KW-TRK-0001289,KW-O-001289,IndiaPost,exception,2026-07-13T23:37,Lake Kimberlytown
KW-TRK-0001290,KW-O-001290,Ecom Express,returned_to_origin,2026-07-08T08:00,South Sarah
KW-TRK-0001291,KW-O-001291,IndiaPost,delivered,2026-07-16T01:15,Martinezburgh
KW-TRK-0001292,KW-O-001292,XpressBees,in_transit,2026-06-24T05:55,Hallfort
KW-TRK-0001293,KW-O-001293,Delhivery,delivery_attempted,2026-07-17T03:35,Bruceton
KW-TRK-0001294,KW-O-001294,Ecom Express,exception,2026-07-29T13:38,Higginsland
KW-TRK-0001295,KW-O-001295,Ecom Express,delivery_attempted,2026-07-30T22:33,Simmonsshire
KW-TRK-0001296,KW-O-001296,Bluedart,in_transit,2026-07-28T23:44,South Jeremyberg
KW-TRK-0001297,KW-O-001297,XpressBees,exception,2026-07-29T01:45,Amandaville
KW-TRK-0001298,KW-O-001298,Delhivery,exception,2026-07-19T06:39,Luisburgh
KW-TRK-0001299,KW-O-001299,XpressBees,delivered,2026-07-24T19:08,East Jacquelineport
KW-TRK-0001300,KW-O-001300,IndiaPost,delivered,2026-06-18T03:02,East Briantown
KW-TRK-0001301,KW-O-001301,Delhivery,in_transit,2026-07-24T14:44,Rebeccafurt
KW-TRK-0001302,KW-O-001302,Bluedart,delivered,2026-07-03T00:54,Elliottmouth
KW-TRK-0001303,KW-O-001303,Delhivery,out_for_delivery,2026-06-28T01:28,Rodneyport
KW-TRK-0001304,KW-O-001304,Delhivery,in_transit,2026-06-27T23:33,West Scottstad
KW-TRK-0001305,KW-O-001305,XpressBees,returned_to_origin,2026-06-19T06:40,Justinburgh
KW-TRK-0001306,KW-O-001306,Bluedart,delivery_attempted,2026-06-05T12:12,West Timothy
KW-TRK-0001307,KW-O-001307,Bluedart,in_transit,2026-06-17T07:38,East Maryview
KW-TRK-0001308,KW-O-001308,IndiaPost,delivery_attempted,2026-07-06T07:25,Hamiltonville
KW-TRK-0001309,KW-O-001309,Ecom Express,delivered,2026-07-15T17:49,New Brianville
KW-TRK-0001310,KW-O-001310,Ecom Express,out_for_delivery,2026-08-01T04:32,North Jaredchester
KW-TRK-0001311,KW-O-001311,IndiaPost,delivered,2026-06-11T01:13,North Shannon
KW-TRK-0001312,KW-O-001312,IndiaPost,out_for_delivery,2026-07-23T17:40,Kathrynland
KW-TRK-0001313,KW-O-001313,Delhivery,delivered,2026-06-10T04:58,Martinhaven
KW-TRK-0001314,KW-O-001314,Bluedart,delivery_attempted,2026-06-16T01:42,New Alexanderville
KW-TRK-0001315,KW-O-001315,Delhivery,in_transit,2026-06-21T01:27,Sethberg
KW-TRK-0001316,KW-O-001316,Ecom Express,returned_to_origin,2026-06-18T06:48,Port Jennifermouth
KW-TRK-0001317,KW-O-001317,Bluedart,delivery_attempted,2026-06-19T09:25,South Christopherhaven
KW-TRK-0001318,KW-O-001318,IndiaPost,out_for_delivery,2026-06-26T11:20,South Shawnbury
KW-TRK-0001319,KW-O-001319,Bluedart,returned_to_origin,2026-06-07T12:20,South Jennifermouth
KW-TRK-0001320,KW-O-001320,Ecom Express,returned_to_origin,2026-06-03T15:19,North Lisaport
KW-TRK-0001321,KW-O-001321,XpressBees,exception,2026-07-22T10:15,Taraview
KW-TRK-0001322,KW-O-001322,IndiaPost,exception,2026-06-10T01:15,Evansfurt
KW-TRK-0001323,KW-O-001323,Bluedart,out_for_delivery,2026-07-08T00:57,North Jane
KW-TRK-0001324,KW-O-001324,XpressBees,in_transit,2026-07-01T18:04,North Annetteburgh
KW-TRK-0001325,KW-O-001325,Ecom Express,exception,2026-06-24T20:49,Amandahaven
KW-TRK-0001326,KW-O-001326,Bluedart,delivery_attempted,2026-07-03T07:17,Seanchester
KW-TRK-0001327,KW-O-001327,IndiaPost,delivery_attempted,2026-06-14T16:37,Tylerborough
KW-TRK-0001328,KW-O-001328,Bluedart,in_transit,2026-06-15T08:10,New Adamborough
KW-TRK-0001329,KW-O-001329,IndiaPost,in_transit,2026-07-11T15:56,New Richard
KW-TRK-0001330,KW-O-001330,XpressBees,in_transit,2026-06-02T10:50,Weekschester
KW-TRK-0001331,KW-O-001331,XpressBees,returned_to_origin,2026-06-11T13:47,Kimberg
KW-TRK-0001332,KW-O-001332,IndiaPost,delivery_attempted,2026-07-14T00:25,West Brendahaven
KW-TRK-0001333,KW-O-001333,Delhivery,delivered,2026-06-14T20:52,Port Devon
KW-TRK-0001334,KW-O-001334,Bluedart,delivered,2026-06-17T03:44,Smithton
KW-TRK-0001335,KW-O-001335,IndiaPost,delivery_attempted,2026-06-21T23:38,Richardchester
KW-TRK-0001336,KW-O-001336,IndiaPost,in_transit,2026-06-09T10:23,West Tammyshire
KW-TRK-0001337,KW-O-001337,Bluedart,delivery_attempted,2026-06-03T00:18,Port Carlosville
KW-TRK-0001338,KW-O-001338,IndiaPost,returned_to_origin,2026-07-12T05:18,South Briannamouth
KW-TRK-0001339,KW-O-001339,XpressBees,exception,2026-07-14T10:17,West Benjaminview
KW-TRK-0001340,KW-O-001340,Ecom Express,delivery_attempted,2026-07-02T04:40,New Kayla
KW-TRK-0001341,KW-O-001341,Bluedart,delivered,2026-07-18T06:22,Port Jenniferview
KW-TRK-0001342,KW-O-001342,Delhivery,delivered,2026-07-31T07:07,West Johnland
KW-TRK-0001343,KW-O-001343,Ecom Express,delivery_attempted,2026-07-25T16:51,Kristenton
KW-TRK-0001344,KW-O-001344,XpressBees,delivered,2026-06-20T23:03,Cherylhaven
KW-TRK-0001345,KW-O-001345,IndiaPost,delivered,2026-06-20T09:47,Port Brittanyfort
KW-TRK-0001346,KW-O-001346,Ecom Express,out_for_delivery,2026-07-03T04:50,Loganhaven
KW-TRK-0001347,KW-O-001347,IndiaPost,delivery_attempted,2026-07-09T06:04,Fowlerland
KW-TRK-0001348,KW-O-001348,XpressBees,returned_to_origin,2026-07-27T16:21,South Brittany
KW-TRK-0001349,KW-O-001349,IndiaPost,exception,2026-07-19T05:02,Port Robertside
KW-TRK-0001350,KW-O-001350,Delhivery,exception,2026-07-27T23:07,Curtisfurt
KW-TRK-0001351,KW-O-001351,Ecom Express,in_transit,2026-07-10T01:10,East Javierport
KW-TRK-0001352,KW-O-001352,IndiaPost,in_transit,2026-06-24T04:14,South Timothyview
KW-TRK-0001353,KW-O-001353,Delhivery,exception,2026-06-26T13:34,East Mariah
KW-TRK-0001354,KW-O-001354,IndiaPost,exception,2026-06-05T07:12,Samuelborough
KW-TRK-0001355,KW-O-001355,Bluedart,delivered,2026-06-04T00:32,Brandiville
KW-TRK-0001356,KW-O-001356,XpressBees,delivered,2026-06-08T08:56,Romanland
KW-TRK-0001357,KW-O-001357,IndiaPost,exception,2026-06-09T19:40,Frederickchester
KW-TRK-0001358,KW-O-001358,Ecom Express,exception,2026-06-11T20:24,North Jason
KW-TRK-0001359,KW-O-001359,XpressBees,returned_to_origin,2026-07-09T06:24,New Stevenside
KW-TRK-0001360,KW-O-001360,Delhivery,out_for_delivery,2026-06-24T02:01,North Christopher
KW-TRK-0001361,KW-O-001361,Bluedart,exception,2026-07-02T04:15,Port Erictown
KW-TRK-0001362,KW-O-001362,IndiaPost,delivery_attempted,2026-06-17T00:43,Codyside
KW-TRK-0001363,KW-O-001363,Ecom Express,exception,2026-07-29T18:09,East Mikeshire
KW-TRK-0001364,KW-O-001364,IndiaPost,in_transit,2026-06-11T06:07,Lesterville
KW-TRK-0001365,KW-O-001365,Ecom Express,exception,2026-07-31T11:14,South Sydneyside
KW-TRK-0001366,KW-O-001366,Ecom Express,exception,2026-06-24T16:47,Sarahhaven
KW-TRK-0001367,KW-O-001367,Delhivery,returned_to_origin,2026-06-30T15:34,Port Loriland
KW-TRK-0001368,KW-O-001368,Bluedart,delivery_attempted,2026-06-14T13:54,Shannonport
KW-TRK-0001369,KW-O-001369,XpressBees,exception,2026-06-04T01:19,East Katherine
KW-TRK-0001370,KW-O-001370,IndiaPost,out_for_delivery,2026-07-25T12:51,Arroyostad
KW-TRK-0001371,KW-O-001371,XpressBees,in_transit,2026-07-03T12:46,New Tonya
KW-TRK-0001372,KW-O-001372,IndiaPost,delivery_attempted,2026-06-07T13:49,Samueltown
KW-TRK-0001373,KW-O-001373,Delhivery,in_transit,2026-07-28T06:26,North Lisa
KW-TRK-0001374,KW-O-001374,XpressBees,in_transit,2026-07-06T11:43,Amberchester
KW-TRK-0001375,KW-O-001375,Bluedart,exception,2026-07-23T01:17,Floresland
KW-TRK-0001376,KW-O-001376,Delhivery,delivered,2026-06-21T19:06,Port Jacob
KW-TRK-0001377,KW-O-001377,Ecom Express,returned_to_origin,2026-06-22T06:17,West Caitlinland
KW-TRK-0001378,KW-O-001378,IndiaPost,out_for_delivery,2026-07-03T14:41,East Williamfort
KW-TRK-0001379,KW-O-001379,IndiaPost,returned_to_origin,2026-06-08T07:41,Laceychester
KW-TRK-0001380,KW-O-001380,XpressBees,delivery_attempted,2026-07-15T09:05,South Jessica
KW-TRK-0001381,KW-O-001381,XpressBees,exception,2026-06-26T12:48,Lanefort
KW-TRK-0001382,KW-O-001382,Ecom Express,delivery_attempted,2026-06-16T10:48,West Bradleystad
KW-TRK-0001383,KW-O-001383,Ecom Express,exception,2026-06-27T16:12,Lake David
KW-TRK-0001384,KW-O-001384,Bluedart,exception,2026-07-13T13:56,Port Biancaville
KW-TRK-0001385,KW-O-001385,IndiaPost,delivery_attempted,2026-06-16T09:07,Ronaldfort
KW-TRK-0001386,KW-O-001386,Bluedart,returned_to_origin,2026-07-20T00:35,East Tony
KW-TRK-0001387,KW-O-001387,Ecom Express,out_for_delivery,2026-06-04T08:58,West Jennifer
KW-TRK-0001388,KW-O-001388,XpressBees,delivery_attempted,2026-06-30T03:32,Danielmouth
KW-TRK-0001389,KW-O-001389,IndiaPost,delivered,2026-06-15T01:02,Whiteton
KW-TRK-0001390,KW-O-001390,XpressBees,exception,2026-06-21T21:27,Milesport
KW-TRK-0001391,KW-O-001391,Delhivery,delivery_attempted,2026-07-23T15:57,Reyesbury
KW-TRK-0001392,KW-O-001392,Delhivery,exception,2026-07-01T16:19,Selenachester
KW-TRK-0001393,KW-O-001393,XpressBees,delivery_attempted,2026-06-04T17:20,West Shawnport
KW-TRK-0001394,KW-O-001394,XpressBees,exception,2026-06-19T02:22,North Scott
KW-TRK-0001395,KW-O-001395,XpressBees,delivered,2026-06-12T11:54,New Matthew
KW-TRK-0001396,KW-O-001396,IndiaPost,exception,2026-06-18T18:18,Thomasstad
KW-TRK-0001397,KW-O-001397,XpressBees,exception,2026-07-29T14:00,Port Crystal
KW-TRK-0001398,KW-O-001398,Bluedart,returned_to_origin,2026-07-02T16:24,Amyberg
KW-TRK-0001399,KW-O-001399,Ecom Express,delivered,2026-07-23T11:09,New Tammybury
KW-TRK-0001400,KW-O-001400,Delhivery,delivery_attempted,2026-06-15T22:53,Amandaside
KW-TRK-0001401,KW-O-001401,IndiaPost,delivery_attempted,2026-06-22T08:23,New Blake
KW-TRK-0001402,KW-O-001402,Delhivery,in_transit,2026-06-20T13:18,Taylorview
KW-TRK-0001403,KW-O-001403,Ecom Express,returned_to_origin,2026-06-11T17:06,Mendozahaven
KW-TRK-0001404,KW-O-001404,Delhivery,exception,2026-07-26T18:49,Guzmanland
KW-TRK-0001405,KW-O-001405,IndiaPost,delivery_attempted,2026-07-11T10:43,Johnsonland
KW-TRK-0001406,KW-O-001406,Delhivery,delivered,2026-06-03T01:21,West Charlesville
KW-TRK-0001407,KW-O-001407,Ecom Express,in_transit,2026-07-15T07:41,West Donna
KW-TRK-0001408,KW-O-001408,Ecom Express,delivered,2026-07-17T18:36,Port Morgan
KW-TRK-0001409,KW-O-001409,IndiaPost,delivered,2026-06-20T01:20,Rodriguezborough
KW-TRK-0001410,KW-O-001410,Delhivery,delivered,2026-07-11T07:14,Corteztown
KW-TRK-0001411,KW-O-001411,XpressBees,delivery_attempted,2026-07-22T11:28,Jacobbury
KW-TRK-0001412,KW-O-001412,Ecom Express,in_transit,2026-07-12T09:33,West Manuelhaven
